godina,upravaid,uprava,sumarijaid,sumarija,vrstaid,vrstadrva,doznaceno
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,07,Šumarija Perušić,21,JAVOR GLUHAĆ,404
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,07,Šumarija Perušić,39,OSTALA TVRDA BJELOGORICA,4087
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,07,Šumarija Perušić,60,OBIČNA JELA,15658
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,07,Šumarija Perušić,61,OBIČNA SMREKA,9431
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,07,Šumarija Perušić,62,BIJELI-OBIČNI BOR,6637
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,07,Šumarija Perušić,63,CRNI BOR,1697
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,07,Šumarija Perušić,67,AMERIČKI BOROVAC,1159
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,07,Šumarija Perušić,70,ARIŠ EVROPSKI,195
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,09,Šumarija Sveti Rok,02,HRAST KITNJAK,463
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,09,Šumarija Sveti Rok,04,HRAST CER,67
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,09,Šumarija Sveti Rok,10,BUKVA OBIČNA,12540
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,09,Šumarija Sveti Rok,39,OSTALA TVRDA BJELOGORICA,138
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,09,Šumarija Sveti Rok,63,CRNI BOR,2597
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,10,Šumarija Korenica,01,HRAST LUŽNJAK,702
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,10,Šumarija Korenica,02,HRAST KITNJAK,30
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,10,Šumarija Korenica,04,HRAST CER,648
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,10,Šumarija Korenica,10,BUKVA OBIČNA,76195
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,10,Šumarija Korenica,16,GRAB OBIČNI,1143
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,10,Šumarija Korenica,17,GRAB CRNI,241
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,10,Šumarija Korenica,21,JAVOR GLUHAĆ,545
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,10,Šumarija Korenica,39,OSTALA TVRDA BJELOGORICA,7713
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,10,Šumarija Korenica,49,TREPETLJIKA,223
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,10,Šumarija Korenica,60,OBIČNA JELA,5207
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,10,Šumarija Korenica,61,OBIČNA SMREKA,826
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,10,Šumarija Korenica,62,BIJELI-OBIČNI BOR,3040
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,10,Šumarija Korenica,63,CRNI BOR,5386
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,11,Šumarija Udbina,04,HRAST CER,396
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,11,Šumarija Udbina,10,BUKVA OBIČNA,27418
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,11,Šumarija Udbina,17,GRAB CRNI,793
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,11,Šumarija Udbina,19,JAVOR GORSKI,34
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,11,Šumarija Udbina,39,OSTALA TVRDA BJELOGORICA,2169
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,11,Šumarija Udbina,60,OBIČNA JELA,8131
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,11,Šumarija Udbina,61,OBIČNA SMREKA,924
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,11,Šumarija Udbina,62,BIJELI-OBIČNI BOR,390
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,11,Šumarija Udbina,63,CRNI BOR,3270
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,12,Šumarija Vrhovine,10,BUKVA OBIČNA,7446
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,12,Šumarija Vrhovine,39,OSTALA TVRDA BJELOGORICA,502
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,12,Šumarija Vrhovine,60,OBIČNA JELA,14782
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,12,Šumarija Vrhovine,61,OBIČNA SMREKA,4303
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,12,Šumarija Vrhovine,62,BIJELI-OBIČNI BOR,3510
2015,13,UPRAVA ŠUMA PODRUŽNICA GOSPIĆ,12,Šumarija Vrhovine,63,CRNI BOR,469
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,01,Šumarija Buje,04,HRAST CER,603
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,01,Šumarija Buje,05,HRAST MEDUNAC,339
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,01,Šumarija Buje,16,GRAB OBIČNI,189
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,01,Šumarija Buje,17,GRAB CRNI,6
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,01,Šumarija Buje,30,KESTEN PITOMI,322
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,01,Šumarija Buje,39,OSTALA TVRDA BJELOGORICA,6
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,01,Šumarija Buje,63,CRNI BOR,1180
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,02,Šumarija Buzet,01,HRAST LUŽNJAK,1012
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,02,Šumarija Buzet,12,JASEN POLJSKI,2798
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,02,Šumarija Buzet,16,GRAB OBIČNI,438
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,02,Šumarija Buzet,39,OSTALA TVRDA BJELOGORICA,1820
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,02,Šumarija Buzet,58,EA.TOPOLE,836
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,02,Šumarija Buzet,59,OSTALA MEKA BJELOGORICA,463
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,02,Šumarija Buzet,63,CRNI BOR,252
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,03,Šumarija Cres - Lošinj,05,HRAST MEDUNAC,30
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,03,Šumarija Cres - Lošinj,06,HRAST ČESMINA,9335
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,03,Šumarija Cres - Lošinj,39,OSTALA TVRDA BJELOGORICA,595
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,03,Šumarija Cres - Lošinj,63,CRNI BOR,3058
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,04,Šumarija Labin,01,HRAST LUŽNJAK,43
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,04,Šumarija Labin,04,HRAST CER,468
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,04,Šumarija Labin,06,HRAST ČESMINA,1393
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,04,Šumarija Labin,39,OSTALA TVRDA BJELOGORICA,146
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,04,Šumarija Labin,63,CRNI BOR,7
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,04,Šumarija Labin,64,ALEPSKI BOR,3932
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,05,Šumarija Opatija-Matulji,04,HRAST CER,616
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,05,Šumarija Opatija-Matulji,05,HRAST MEDUNAC,200
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,05,Šumarija Opatija-Matulji,10,BUKVA OBIČNA,14942
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,05,Šumarija Opatija-Matulji,17,GRAB CRNI,619
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,05,Šumarija Opatija-Matulji,19,JAVOR GORSKI,266
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,05,Šumarija Opatija-Matulji,39,OSTALA TVRDA BJELOGORICA,599
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,05,Šumarija Opatija-Matulji,59,OSTALA MEKA BJELOGORICA,3
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,05,Šumarija Opatija-Matulji,61,OBIČNA SMREKA,510
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,05,Šumarija Opatija-Matulji,63,CRNI BOR,195
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,05,Šumarija Opatija-Matulji,70,ARIŠ EVROPSKI,6
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,06,Šumarija Pazin,04,HRAST CER,723
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,06,Šumarija Pazin,05,HRAST MEDUNAC,646
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,06,Šumarija Pazin,39,OSTALA TVRDA BJELOGORICA,1244
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,06,Šumarija Pazin,63,CRNI BOR,1255
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,07,Šumarija Poreč,04,HRAST CER,1554
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,07,Šumarija Poreč,05,HRAST MEDUNAC,958
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,07,Šumarija Poreč,06,HRAST ČESMINA,546
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,07,Šumarija Poreč,18,BJELOGRABIĆ,170
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,07,Šumarija Poreč,39,OSTALA TVRDA BJELOGORICA,531
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,07,Šumarija Poreč,64,ALEPSKI BOR,232
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,07,Šumarija Poreč,66,PINJ,41
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,08,Šumarija Pula,04,HRAST CER,3546
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,08,Šumarija Pula,05,HRAST MEDUNAC,264
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,08,Šumarija Pula,39,OSTALA TVRDA BJELOGORICA,110
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,08,Šumarija Pula,64,ALEPSKI BOR,1199
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,08,Šumarija Pula,79,OSTALA CRNOGORICA,20
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,09,Šumarija Rovinj,06,HRAST ČESMINA,1987
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,09,Šumarija Rovinj,39,OSTALA TVRDA BJELOGORICA,627
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,09,Šumarija Rovinj,62,BIJELI-OBIČNI BOR,94
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,09,Šumarija Rovinj,64,ALEPSKI BOR,49
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,09,Šumarija Rovinj,68,BRUCIJSKI BOR,15
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,09,Šumarija Rovinj,78,DUGLAZIJA,4
2015,14,UPRAVA ŠUMA PODRUŽNICA BUZET,09,Šumarija Rovinj,79,OSTALA CRNOGORICA,11
2015,15,UPRAVA ŠUMA PODRUŽNICA SPLIT,01,Šumarija Benkovac,64,ALEPSKI BOR,1328
2015,15,UPRAVA ŠUMA PODRUŽNICA SPLIT,01,Šumarija Benkovac,65,PRIMORSKI BOR,18
2015,15,UPRAVA ŠUMA PODRUŽNICA SPLIT,01,Šumarija Benkovac,79,OSTALA CRNOGORICA,32
2015,15,UPRAVA ŠUMA PODRUŽNICA SPLIT,02,Šumarija Biograd,06,HRAST ČESMINA,50
2015,15,UPRAVA ŠUMA PODRUŽNICA SPLIT,02,Šumarija Biograd,64,ALEPSKI BOR,819
2015,15,UPRAVA ŠUMA PODRUŽNICA SPLIT,03,Šumarija Brač,63,CRNI BOR,258
2015,15,UPRAVA ŠUMA PODRUŽNICA SPLIT,03,Šumarija Brač,64,ALEPSKI BOR,185
2015,15,UPRAVA ŠUMA PODRUŽNICA SPLIT,05,Šumarija Dubrovnik,63,CRNI BOR,817
2015,15,UPRAVA ŠUMA PODRUŽNICA SPLIT,05,Šumarija Dubrovnik,65,PRIMORSKI BOR,2874
2015,15,UPRAVA ŠUMA PODRUŽNICA SPLIT,06,Šumarija Hvar,64,ALEPSKI BOR,133
2015,15,UPRAVA ŠUMA PODRUŽNICA SPLIT,07,Šumarija Imotski,63,CRNI BOR,5898
2015,15,UPRAVA ŠUMA PODRUŽNICA SPLIT,07,Šumarija Imotski,64,ALEPSKI BOR,314
2015,15,UPRAVA ŠUMA PODRUŽNICA SPLIT,09,Šumarija Korčula,64,ALEPSKI BOR,2228
2015,15,UPRAVA ŠUMA PODRUŽNICA SPLIT,13,Šumarija Sinj,63,CRNI BOR,976
2015,15,UPRAVA ŠUMA PODRUŽNICA SPLIT,14,Šumarija Split,64,ALEPSKI BOR,8560
2015,15,UPRAVA ŠUMA PODRUŽNICA SPLIT,17,Šumarija Zadar,63,CRNI BOR,1422
2015,15,UPRAVA ŠUMA PODRUŽNICA SPLIT,17,Šumarija Zadar,64,ALEPSKI BOR,14417
2015,15,UPRAVA ŠUMA PODRUŽNICA SPLIT,17,Šumarija Zadar,65,PRIMORSKI BOR,7296
2015,15,UPRAVA ŠUMA PODRUŽNICA SPLIT,17,Šumarija Zadar,66,PINJ,1864
2015,15,UPRAVA ŠUMA PODRUŽNICA SPLIT,17,Šumarija Zadar,79,OSTALA CRNOGORICA,148
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,01,Šumarija Jasenovac,01,HRAST LUŽNJAK,7271
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,01,Šumarija Jasenovac,12,JASEN POLJSKI,19723
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,01,Šumarija Jasenovac,16,GRAB OBIČNI,3636
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,01,Šumarija Jasenovac,39,OSTALA TVRDA BJELOGORICA,2404
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,01,Šumarija Jasenovac,43,JOHA CRNA,18
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,01,Šumarija Jasenovac,46,BIJELA VRBA,31
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,01,Šumarija Jasenovac,47,BIJELA TOPOLA,46
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,01,Šumarija Jasenovac,50,DOMAĆE TOPOLE,22
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,01,Šumarija Jasenovac,59,OSTALA MEKA BJELOGORICA,946
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,02,Šumarija Nova Gradiška,01,HRAST LUŽNJAK,2406
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,02,Šumarija Nova Gradiška,02,HRAST KITNJAK,26583
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,02,Šumarija Nova Gradiška,04,HRAST CER,3275
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,02,Šumarija Nova Gradiška,10,BUKVA OBIČNA,31468
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,02,Šumarija Nova Gradiška,12,JASEN POLJSKI,903
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,02,Šumarija Nova Gradiška,16,GRAB OBIČNI,6369
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,02,Šumarija Nova Gradiška,27,BAGREM,776
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,02,Šumarija Nova Gradiška,39,OSTALA TVRDA BJELOGORICA,1959
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,02,Šumarija Nova Gradiška,43,JOHA CRNA,697
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,02,Šumarija Nova Gradiška,47,BIJELA TOPOLA,138
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,02,Šumarija Nova Gradiška,50,DOMAĆE TOPOLE,102
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,02,Šumarija Nova Gradiška,59,OSTALA MEKA BJELOGORICA,794
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,02,Šumarija Nova Gradiška,60,OBIČNA JELA,438
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,02,Šumarija Nova Gradiška,61,OBIČNA SMREKA,320
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,02,Šumarija Nova Gradiška,62,BIJELI-OBIČNI BOR,1097
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,02,Šumarija Nova Gradiška,63,CRNI BOR,47
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,02,Šumarija Nova Gradiška,70,ARIŠ EVROPSKI,43
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,02,Šumarija Nova Gradiška,78,DUGLAZIJA,198
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,02,Šumarija Nova Gradiška,79,OSTALA CRNOGORICA,669
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,03,Šumarija Nova Kapela,01,HRAST LUŽNJAK,3083
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,03,Šumarija Nova Kapela,02,HRAST KITNJAK,17888
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,03,Šumarija Nova Kapela,04,HRAST CER,1616
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,03,Šumarija Nova Kapela,10,BUKVA OBIČNA,24924
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,03,Šumarija Nova Kapela,12,JASEN POLJSKI,13062
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,03,Šumarija Nova Kapela,16,GRAB OBIČNI,4568
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,03,Šumarija Nova Kapela,27,BAGREM,2171
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,03,Šumarija Nova Kapela,39,OSTALA TVRDA BJELOGORICA,3726
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,03,Šumarija Nova Kapela,59,OSTALA MEKA BJELOGORICA,863
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,03,Šumarija Nova Kapela,61,OBIČNA SMREKA,807
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,03,Šumarija Nova Kapela,62,BIJELI-OBIČNI BOR,888
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,03,Šumarija Nova Kapela,67,AMERIČKI BOROVAC,36
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,03,Šumarija Nova Kapela,70,ARIŠ EVROPSKI,18
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,03,Šumarija Nova Kapela,79,OSTALA CRNOGORICA,38
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,04,Šumarija Novska,01,HRAST LUŽNJAK,2034
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,04,Šumarija Novska,02,HRAST KITNJAK,5792
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,04,Šumarija Novska,04,HRAST CER,320
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,04,Šumarija Novska,10,BUKVA OBIČNA,11606
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,04,Šumarija Novska,12,JASEN POLJSKI,29504
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,04,Šumarija Novska,16,GRAB OBIČNI,7783
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,04,Šumarija Novska,27,BAGREM,3
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,04,Šumarija Novska,28,ORAH CRNI,389
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,04,Šumarija Novska,39,OSTALA TVRDA BJELOGORICA,3718
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,04,Šumarija Novska,42,LIPA,134
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,04,Šumarija Novska,43,JOHA CRNA,1223
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,04,Šumarija Novska,46,BIJELA VRBA,309
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,04,Šumarija Novska,50,DOMAĆE TOPOLE,38
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,04,Šumarija Novska,59,OSTALA MEKA BJELOGORICA,1451
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,04,Šumarija Novska,61,OBIČNA SMREKA,201
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,04,Šumarija Novska,62,BIJELI-OBIČNI BOR,39
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,05,Šumarija Okučani,02,HRAST KITNJAK,17293
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,05,Šumarija Okučani,10,BUKVA OBIČNA,7026
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,05,Šumarija Okučani,16,GRAB OBIČNI,7089
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,05,Šumarija Okučani,27,BAGREM,3
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,05,Šumarija Okučani,39,OSTALA TVRDA BJELOGORICA,1847
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,05,Šumarija Okučani,59,OSTALA MEKA BJELOGORICA,551
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,05,Šumarija Okučani,61,OBIČNA SMREKA,562
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,05,Šumarija Okučani,62,BIJELI-OBIČNI BOR,36
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,05,Šumarija Okučani,63,CRNI BOR,289
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,05,Šumarija Okučani,79,OSTALA CRNOGORICA,906
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,06,Šumarija Oriovac,01,HRAST LUŽNJAK,55
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,06,Šumarija Oriovac,02,HRAST KITNJAK,9401
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,06,Šumarija Oriovac,04,HRAST CER,4218
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,06,Šumarija Oriovac,10,BUKVA OBIČNA,15123
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,06,Šumarija Oriovac,12,JASEN POLJSKI,1
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,06,Šumarija Oriovac,16,GRAB OBIČNI,8746
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,06,Šumarija Oriovac,27,BAGREM,28
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,06,Šumarija Oriovac,39,OSTALA TVRDA BJELOGORICA,4090
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,06,Šumarija Oriovac,59,OSTALA MEKA BJELOGORICA,12
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,06,Šumarija Oriovac,62,BIJELI-OBIČNI BOR,533
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,06,Šumarija Oriovac,63,CRNI BOR,51
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,07,Šumarija Slavonski Brod,01,HRAST LUŽNJAK,3457
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,07,Šumarija Slavonski Brod,02,HRAST KITNJAK,7272
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,07,Šumarija Slavonski Brod,04,HRAST CER,3751
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,07,Šumarija Slavonski Brod,05,HRAST MEDUNAC,58
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,07,Šumarija Slavonski Brod,10,BUKVA OBIČNA,14318
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,07,Šumarija Slavonski Brod,12,JASEN POLJSKI,60
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,07,Šumarija Slavonski Brod,15,JASEN AMERIČKI,10
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,07,Šumarija Slavonski Brod,16,GRAB OBIČNI,8565
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,07,Šumarija Slavonski Brod,27,BAGREM,2100
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,07,Šumarija Slavonski Brod,39,OSTALA TVRDA BJELOGORICA,3446
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,07,Šumarija Slavonski Brod,59,OSTALA MEKA BJELOGORICA,180
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,07,Šumarija Slavonski Brod,79,OSTALA CRNOGORICA,314
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,08,Šumarija Stara Gradiška,01,HRAST LUŽNJAK,7809
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,08,Šumarija Stara Gradiška,12,JASEN POLJSKI,26997
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,08,Šumarija Stara Gradiška,16,GRAB OBIČNI,1306
2015,16,UPRAVA ŠUMA PODRUŽNICA NOVA GRADIŠKA,08,Šumarija Stara Gradiška,39,OSTALA TVRDA BJELOGORICA,1282
